9.861111111111111605e-01,9.861111111111111605e-01,9.861111111111111605e-01
9.859154929577464976e-01,9.722222222222222099e-01,9.790209790209790652e-01
9.861111111111111605e-01,9.861111111111111605e-01,9.861111111111111605e-01

